player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,stats_id,fantasy_data_id
12907,Quentin Skinner,WR,BUF,88.0,Kansas,1.0,2001-12-24,24.0,77,195,,,,,25980.0
4328,Jerome Lane,WR,,6.0,Akron,5.0,1995-03-09,26.0,75,220,,,,743835.0,19181.0
947,Julio Jones,WR,,80.0,Alabama,13.0,1989-02-08,35.0,75,220,,,,456614.0,13291.0
6261,Reggie White,WR,,13.0,"Monmouth, N.J.",3.0,1996-03-10,25.0,74,210,,,,830113.0,21196.0
7582,Jhamon Ausbon,WR,,48.0,Texas A&M,1.0,1999-09-03,22.0,74,218,,,,,
9500,Josh Downs,WR,IND,2.0,North Carolina,3.0,2001-08-12,24.0,69,171,2.0,,,,24145.0
11762,Anthony Gould,WR,IND,6.0,Oregon State,2.0,2001-04-06,25.0,68,174,6.0,,,,25126.0
7602,Kylen Granson,TE,TEN,86.0,SMU,5.0,1998-03-27,28.0,75,242,4.0,,,,22823.0
12516,Kalel Mullings,RB,TEN,31.0,Michigan,1.0,2002-10-04,23.0,74,226,5.0,,,,25904.0
12357,David Martin-Robinson,TE,TEN,88.0,Temple,2.0,1999-12-26,26.0,75,247,5.0,,,,25647.0
3668,Joshua Perkins,TE,NYJ,89.0,Washington,6.0,1993-08-05,28.0,75,223,,,,608012.0,18468.0
11231,Christian Trahan,TE,,85.0,Houston,1.0,1998-10-22,24.0,74,256,,,,,
11130,Pokey Wilson,WR,,81.0,Florida State,2.0,1999-08-12,26.0,72,175,,,,,
6318,Jordan Ellis,RB,,31.0,Virginia,3.0,1996-03-22,25.0,70,225,,,,836253.0,21221.0
13315,Dean Connors,RB,LAR,33.0,Houston,0.0,2003-08-29,22.0,71,206,4.0,,,,26949.0
1048,Lamar Miller,RB,,0.0,Miami (FL),10.0,1991-04-25,30.0,70,221,,,,508924.0,13791.0
5010,Will Dissly,TE,,89.0,Washington,8.0,1996-07-08,29.0,76,265,,Questionable,Undisclosed,837806.0,19950.0
6039,Ty Johnson,RB,BUF,26.0,Maryland,7.0,1997-09-17,28.0,70,210,2.0,,,877784.0,20837.0
6803,Brandon Aiyuk,WR,SF,11.0,Arizona State,6.0,1998-03-17,28.0,72,200,3.0,DNR,Knee - ACL + MCL,,21747.0
12544,LeQuint Allen,RB,JAX,5.0,Syracuse,1.0,2004-08-05,21.0,72,201,3.0,,,,25986.0
11249,Chris Smith,RB,,34.0,Louisiana,1.0,1999-09-08,23.0,69,194,,,,,
9997,Zay Flowers,WR,BAL,4.0,Boston College,3.0,2000-09-11,25.0,69,183,1.0,,,,23120.0
5407,Ervin Philips,RB,,89.0,Syracuse,4.0,1995-01-18,26.0,71,181,,,,836230.0,20504.0
6032,Keelan Doss,WR,,10.0,UC Davis,5.0,1996-03-21,28.0,75,215,,,,830084.0,21072.0
13943,Squirrel White,WR,,26.0,Florida State,0.0,,,70,178,,NA,Undisclosed,,25923.0
8172,Greg Dulcich,TE,MIA,85.0,UCLA,4.0,2000-03-26,26.0,76,245,1.0,,,,23310.0
4730,Sam Cotton,TE,,85.0,Nebraska,5.0,1994-01-27,27.0,77,250,,,,651617.0,19641.0
11359,Kody Case,WR,,13.0,Illinois,1.0,1998-09-11,24.0,70,182,,,,,
7092,Chris Finke,WR,,17.0,Notre Dame,2.0,1996-05-02,26.0,69,186,,,,,21966.0
2916,Ify Umodu,WR,,85.0,Northern Arizona,10.0,1992-07-22,32.0,75,215,,,,550851.0,17384.0
12398,Jadon Janke,WR,,82.0,South Dakota State,1.0,1999-11-10,25.0,74,212,,,,,
9222,Zach Evans,RB,,38.0,Ole Miss,2.0,2001-05-30,24.0,71,202,,,,,
7576,Sage Surratt,TE,,47.0,Wake Forest,3.0,1998-04-13,26.0,75,234,,,,,
14034,Brock Rechsteiner,WR,NO,89.0,Jacksonville State,0.0,,,74,225,,,,,28585.0
12506,Harold Fannin,TE,CLE,44.0,Bowling Green,1.0,2004-07-20,21.0,76,241,1.0,Questionable,Undisclosed,,25870.0
7613,Jonathan Adams,WR,,82.0,Arkansas State,1.0,1999-01-21,23.0,74,210,,,,,
8222,Josh Johnson,WR,,0.0,Tulsa,2.0,1999-08-10,23.0,71,181,,,,,
2331,Breshad Perriman,WR,,9.0,UCF,8.0,1993-09-10,29.0,74,215,,,,652808.0,16787.0
12093,Geordon Porter,WR,,,UConn,1.0,,,72,195,,,,,
8193,E.J. Perry,QB,,6.0,Brown,2.0,1998-01-01,26.0,74,210,,,,,
13870,Quentin Moore,TE,WAS,40.0,Washington,0.0,,,77,260,,,,,28485.0
11421,Ryan Miller,WR,NYG,5.0,Furman,3.0,2000-02-20,26.0,74,221,12.0,,,,24471.0
7050,Josiah Deguara,TE,,45.0,Cincinnati,6.0,1997-02-14,29.0,74,240,,,,,21798.0
7903,Briley Moore,TE,,82.0,Kansas State,1.0,1998-01-13,24.0,76,240,,,,,
5395,Shaun Wilson,RB,,39.0,Duke,4.0,1995-12-02,26.0,69,185,,,,830812.0,20472.0
8706,Kehinde Oginni,TE,,72.0,,2.0,1999-03-03,25.0,78,240,,,,,
5464,De'Lance Turner,RB,,34.0,Alcorn State,4.0,1995-08-23,26.0,71,214,,,,887450.0,20562.0
4144,Jonnu Smith,TE,,81.0,Florida International,9.0,1995-08-22,30.0,75,248,,,,743749.0,18990.0
12009,Jack Plummer,QB,,16.0,Louisville,1.0,1999-10-21,25.0,77,215,,,,,
13346,Denzel Boston,WR,CLE,12.0,Washington,0.0,2003-12-06,22.0,76,215,2.0,,,,26747.0
8126,Wan'Dale Robinson,WR,TEN,4.0,Kentucky,4.0,2001-01-05,25.0,68,185,2.0,,,,23170.0
11773,Keilan Robinson,RB,,36.0,Texas,2.0,2000-02-16,26.0,68,191,,Questionable,Undisclosed,,25120.0
3551,Max Wittek,QB,,0.0,Hawai'i,9.0,1993-07-01,31.0,76,240,,,,591848.0,18322.0
8249,Lucas Krull,TE,DEN,85.0,Pittsburgh,4.0,1998-07-11,28.0,78,260,5.0,,,,23650.0
13712,Hayden Large,TE,CHI,43.0,Iowa,0.0,2002-03-27,24.0,76,250,,,,,28164.0
2914,Luke Lundy,RB,,0.0,Ottawa (KS),10.0,1988-08-23,36.0,72,239,,,,870695.0,17382.0
13345,Jonah Coleman,RB,DEN,20.0,Washington,0.0,2003-08-20,22.0,68,220,3.0,,,,25886.0
11168,Xavier Smith,WR,LAR,19.0,Florida A&M,3.0,1997-09-21,28.0,69,180,6.0,,,,24743.0
6853,Van Jefferson,WR,WAS,12.0,Florida,6.0,1996-07-26,29.0,73,200,4.0,,,,21739.0
6557,Jeff Smith,WR,,86.0,Boston College,5.0,1997-04-21,27.0,73,195,,,,883429.0,21078.0
13293,Ja'Kobi Lane,WR,BAL,6.0,USC,0.0,2004-05-05,22.0,76,200,3.0,,,,26746.0
11537,Wayne Taulapapa,RB,,43.0,Washington,1.0,1998-03-22,25.0,70,205,,,,,
2771,Jimmie Hunt,WR,,82.0,Missouri,10.0,1990-09-04,34.0,72,215,,,,553234.0,17239.0
8489,Drew Ogletree,TE,IND,85.0,Youngstown State,4.0,1998-07-28,27.0,77,260,4.0,,,,23608.0
5239,Lamar Jordan,QB,,86.0,New Mexico,4.0,1994-10-02,27.0,72,192,,,,749566.0,20222.0
8801,Dennis Houston,WR,TB,89.0,Western Illinois,4.0,1999-04-24,27.0,73,190,7.0,,,,23725.0
12954,Kye Robichaux,RB,DET,34.0,Boston College,1.0,2002-10-06,23.0,72,213,6.0,Questionable,Undisclosed,,26479.0
2430,Javorius Allen,RB,,37.0,Southern California,7.0,1991-08-27,30.0,72,222,,,,598989.0,16886.0
11943,Michael Wiley,RB,,30.0,Arizona,2.0,2001-11-10,24.0,72,209,,Questionable,Undisclosed,,25108.0
6239,Malik Taylor,WR,,86.0,Ferris State,6.0,1995-12-21,29.0,73,220,,,,1166944.0,21169.0
11438,Dallas Daniels,WR,,46.0,Jackson State,1.0,,,73,180,,,,,
5286,Austin Allen,QB,,8.0,Arkansas,4.0,1994-08-21,27.0,73,209,,,,744416.0,20368.0
8120,Jerrion Ealy,RB,,39.0,Ole Miss,1.0,2000-08-19,23.0,68,187,,,,,
5752,Sherman Badie,RB,,0.0,Tulane,4.0,1995-01-03,27.0,72,205,,,,729542.0,20661.0
6789,Henry Ruggs,WR,,0.0,Alabama,2.0,1999-01-24,22.0,72,190,,,,,21694.0
11851,Carter Bradley,QB,JAX,10.0,South Alabama,2.0,2000-03-09,26.0,75,221,3.0,,,,25044.0
8235,Samori Toure,WR,PHI,46.0,Nebraska,4.0,1998-03-24,28.0,73,196,9.0,,,,23634.0
13122,Carter Runyon,TE,LV,84.0,Towson,1.0,2001-07-23,24.0,76,243,4.0,,,,26276.0
8168,Skyy Moore,WR,GB,23.0,Western Michigan,4.0,2000-09-10,25.0,70,195,6.0,,,,23168.0
2446,MyCole Pruitt,TE,,81.0,Southern Illinois,10.0,1992-03-24,32.0,74,258,,,,552586.0,16903.0
2567,Bryan Bennett,QB,,0.0,Southeastern Louisiana,10.0,1992-03-06,32.0,74,215,,,,555659.0,17031.0
11528,Garett Maag,WR,,82.0,North Dakota State,1.0,2000-01-01,23.0,76,206,,,,,
11946,Marcus Rosemy-Jacksaint,WR,,,Georgia,1.0,2002-01-08,23.0,73,205,,,,,
4823,Keevan Lucas,WR,,81.0,Tulsa,5.0,1995-04-10,26.0,70,195,,,,729586.0,19729.0
5045,Courtland Sutton,WR,DEN,14.0,SMU,8.0,1995-10-10,30.0,76,216,2.0,,,838878.0,19800.0
11388,Nolan Henderson,QB,,5.0,Delaware,1.0,1998-06-26,24.0,71,202,,,,,
9497,Jalin Hyatt,WR,NYG,13.0,Tennessee,3.0,2001-09-25,24.0,72,185,11.0,,,,24125.0
7175,Chris Rowland,WR,,0.0,Tennessee State,2.0,1997-12-19,24.0,68,170,,,,,22177.0
9492,Trey Palmer,WR,NO,17.0,Nebraska,3.0,2001-04-02,25.0,73,190,10.0,,,,24217.0
4774,De'Mard Llorens,RB,,37.0,"Northwestern State, La.",5.0,1994-02-01,27.0,70,212,,,,747294.0,19629.0
3934,Troymaine Pope,RB,,0.0,Jacksonville State,6.0,1993-11-26,28.0,69,205,,,,700813.0,18764.0
6665,Jody Fortson,TE,,89.0,Valdosta State,6.0,1995-12-07,29.0,76,226,,,,1167484.0,21383.0
12772,Courtney Jackson,WR,TEN,39.0,Arkansas State,1.0,2001-03-13,25.0,71,183,,,,,26403.0
8570,Derek Wright,WR,,83.0,Utah State,2.0,1998-08-13,25.0,73,195,,,,,
8122,Zonovan Knight,RB,ARI,20.0,North Carolina State,4.0,2001-04-11,25.0,71,210,5.0,,,,23847.0
7594,Chuba Hubbard,RB,CAR,30.0,Oklahoma State,5.0,1999-06-11,27.0,73,210,1.0,,,,21691.0
5120,Danny Etling,QB,,19.0,LSU,5.0,1994-07-22,29.0,75,220,,,,728374.0,20037.0
4853,Jerod Evans,QB,,0.0,Virginia Tech,5.0,1994-01-16,27.0,75,238,,,,792967.0,19550.0
4536,Jason Croom,TE,,81.0,Tennessee,5.0,1994-02-28,28.0,77,246,,,,690029.0,19415.0
4940,DeSean Smith,TE,,0.0,Louisiana State,5.0,1994-11-02,27.0,77,249,,,,,19622.0
6879,Quartney Davis,WR,,5.0,Texas A&M,2.0,1998-04-07,24.0,73,200,,,,,21761.0
11508,Princeton Fant,TE,DAL,85.0,Tennessee,3.0,1999-03-11,27.0,74,245,4.0,,,,24617.0
5427,LaQuvionte Gonzalez,WR,,0.0,"Southeastern, Fla.",4.0,1993-09-28,28.0,71,175,,,,744624.0,20525.0
3852,Jaydon Mickens,WR,,17.0,Washington,8.0,1994-04-21,30.0,70,174,,,,695199.0,18673.0
11834,Devaughn Vele,WR,NO,14.0,Utah,2.0,1997-12-12,28.0,77,210,3.0,,,,25198.0
2981,Ross Scheuerman,RB,,0.0,Lafayette,10.0,1993-03-05,32.0,73,205,,,,596807.0,17481.0
13208,Kyrese Rowan,WR,,80.0,Utah State,1.0,2001-01-25,25.0,70,185,,,,,26688.0
7452,Josh Pearson,WR,,89.0,Jacksonville State,2.0,1997-06-13,24.0,76,205,,,,,22430.0
5252,Ray Lawry,RB,,38.0,Old Dominion,4.0,1996-09-10,25.0,70,203,,,,835032.0,20263.0
12341,Markese Stepp,RB,,,Western Kentucky,1.0,2000-02-11,24.0,73,225,,,,,
5246,Jake Roh,TE,,0.0,Boise State,4.0,1994-09-24,27.0,75,227,,,,728838.0,20229.0
13326,DT Sheffield,WR,NYJ,38.0,Rutgers,0.0,2001-02-25,25.0,67,175,,,,,25909.0
5254,Jimmy Williams,WR,,0.0,East Carolina,4.0,1995-02-24,26.0,71,198,,,,749626.0,20273.0
6850,Harrison Bryant,TE,SEA,46.0,Florida Atlantic,6.0,1998-04-23,28.0,77,242,4.0,,,,21783.0
5096,Ray-Ray McCloud,WR,,88.0,Clemson,7.0,1996-10-15,29.0,69,190,,,,867759.0,19961.0
3811,Alstevis Squirewell,RB,,40.0,Newberry,9.0,1992-09-17,32.0,73,270,,,,,18627.0
7100,Derrick Dillon,WR,,80.0,LSU,2.0,1995-10-28,26.0,71,185,,,,,22128.0
4098,Kareem Hunt,RB,,29.0,Toledo,9.0,1995-08-06,30.0,71,216,,,,746613.0,18944.0
13402,Skyler Bell,WR,BUF,13.0,UConn,0.0,2002-07-05,24.0,71,192,3.0,,,,26799.0
8127,Charlie Kolar,TE,LAC,88.0,Iowa State,4.0,1999-02-10,27.0,78,250,3.0,,,,23135.0
12001,Lawrence Keys,WR,DET,,Tulane,2.0,1999-12-09,26.0,71,175,,,,,25396.0
12883,Joshua Simon,TE,ATL,47.0,South Carolina,1.0,2000-11-27,25.0,76,240,4.0,,,,26117.0
5103,Dylan Cantrell,TE,,45.0,Texas Tech,4.0,1994-06-29,27.0,75,226,,,,748048.0,19982.0
3200,Sterling Shepard,WR,,17.0,Oklahoma,10.0,1993-02-10,33.0,70,194,,,,691278.0,17961.0
4089,Gerald Everett,TE,,14.0,South Alabama,8.0,1994-06-25,30.0,75,252,,,,838487.0,18935.0
8760,Dre Miller,TE,,16.0,Maine,2.0,1998-04-18,25.0,74,224,,,,,
8418,Jared Smart,WR,,0.0,Hawai'i,1.0,,,72,190,,,,,
6175,Kerrith Whyte,RB,GB,34.0,Florida Atlantic,3.0,1996-10-31,25.0,70,204,,,,866446.0,20982.0
13989,E.J. Warner,QB,,,Fresno State,0.0,,,72,203,,,,,
2390,Tyler Kroft,TE,,82.0,Rutgers,9.0,1992-10-15,31.0,78,252,,,,592268.0,16846.0
3393,Devin Fuller,WR,,0.0,UCLA,6.0,1994-01-29,27.0,72,200,,,,691033.0,18154.0
8888,Kameron Brown,WR,,0.0,Coastal Carolina,1.0,1996-09-11,26.0,75,210,,,,,
4718,Dare Ogunbowale,RB,,33.0,Wisconsin,9.0,1994-05-04,31.0,70,205,,,,703015.0,19626.0
8431,Chase Garbers,QB,,14.0,California,1.0,1999-06-06,24.0,74,225,,,,,
7559,Ihmir Smith-Marsette,WR,ARI,9.0,Iowa,5.0,1999-08-29,26.0,73,200,8.0,,,,22595.0
11536,Milton Wright,WR,,38.0,Purdue,1.0,2000-09-28,22.0,75,195,,,,,
3520,Jay Lee,WR,,0.0,Baylor,9.0,1993-06-29,31.0,75,220,,,,,18286.0
2588,Malcolm Brown,RB,,41.0,Texas,8.0,1993-05-15,29.0,71,225,,,,604724.0,17053.0
11748,Bub Means,WR,NO,16.0,Pittsburgh,2.0,2001-01-10,25.0,74,215,4.0,Questionable,Lower Leg,,25133.0
5744,Eldridge Massington,WR,NO,86.0,UCLA,1.0,1995-01-26,24.0,"6'2""",210,,,,733071.0,20653.0
12412,Terrell Jennings,RB,NE,26.0,Florida A&M,2.0,2001-03-01,25.0,72,222,5.0,,,,25090.0
8200,Kevin Austin,WR,NO,81.0,Notre Dame,4.0,2000-03-30,26.0,74,200,7.0,,,,23840.0
886,Taiwan Jones,RB,,36.0,Eastern Washington,12.0,1988-07-26,35.0,72,195,,,,386116.0,13063.0
7528,Najee Harris,RB,,22.0,Alabama,5.0,1998-03-09,27.0,73,242,,Questionable,Achilles,,21768.0
13725,Dominic Richardson,RB,DAL,43.0,Tulsa,0.0,2001-04-12,25.0,72,204,,,,,28351.0
8745,Lance McCutcheon,WR,TEN,89.0,Montana State,4.0,1999-02-28,27.0,75,202,9.0,,,,23966.0
8255,Raheem Blackshear,RB,,10.0,Virginia Tech,4.0,1998-06-05,27.0,69,190,,,,,23298.0
8915,Drew Plitt,QB,,7.0,Ball State,2.0,1998-01-09,26.0,74,217,,,,,
9482,Michael Mayer,TE,LV,87.0,Notre Dame,3.0,2001-07-06,25.0,76,256,2.0,,,,23140.0
2639,Tony Jones,WR,,0.0,Northwestern,10.0,1992-03-21,32.0,72,195,,,,546179.0,17107.0
8191,Slade Bolden,WR,,89.0,Alabama,2.0,1999-01-26,24.0,71,189,,,,,
138,Ben Roethlisberger,QB,PIT,7.0,Miami (OH),18.0,1982-03-02,39.0,77,240,,,,246061.0,3807.0
4526,Krishawn Hogan,WR,,0.0,Marian (IN),5.0,1995-05-12,26.0,75,217,,,,1050070.0,19403.0
11924,Tanner Mordecai,QB,,14.0,Wisconsin,1.0,1999-11-08,25.0,74,218,,,,,
3412,Devon Johnson,RB,,0.0,Marshall,6.0,1993-07-28,28.0,73,244,,,,696403.0,18173.0
11862,Luke Benson,TE,,,Georgia Tech,1.0,2001-04-26,23.0,76,233,,,,,
6617,Andre Lindsey,WR,,0.0,Sacramento State,3.0,,,75,190,,,,922720.0,21382.0
6727,Joe Walker,WR,,0.0,Delaware,3.0,1996-01-12,26.0,73,201,,,,873479.0,21633.0
1842,Derrick Johnson,WR,,0.0,Maine,11.0,1991-07-06,33.0,71,190,,,,,16047.0
3204,C.J. Prosise,RB,,0.0,Notre Dame,6.0,1994-05-20,27.0,73,225,,,,697479.0,17965.0
8800,Malik Davis,RB,DAL,20.0,Florida,4.0,1998-11-26,27.0,70,205,2.0,,,,23880.0
7941,Nick Ralston,RB,,46.0,Louisiana,1.0,1996-11-10,25.0,72,237,,,,,
7337,Easop Winston,WR,,85.0,Washington State,5.0,1996-12-17,28.0,71,190,,,,,21724.0
14038,Trayvon Rudolph,WR,MIN,30.0,Toledo,0.0,2001-09-06,24.0,70,187,,,,,28586.0
4435,Anthony Firkser,TE,WAS,46.0,Harvard,9.0,1995-02-19,31.0,74,241,4.0,,,767297.0,19296.0
13278,Max Klare,TE,LAR,86.0,Ohio State,0.0,2003-07-08,23.0,76,246,4.0,,,,26753.0
12803,Luke Grimm,WR,LAC,,Kansas,1.0,2001-08-08,24.0,72,190,,,,,26354.0
11558,Sam Hartman,QB,WAS,15.0,Notre Dame,2.0,1999-07-29,26.0,73,209,3.0,,,,25109.0
8573,Talolo Limi-Jones,WR,,0.0,Eastern Washington,1.0,1997-11-16,25.0,76,220,,,,,
8239,Ricky Person,RB,,31.0,North Carolina State,1.0,1999-11-12,24.0,72,217,,,,,
10863,A.T. Perry,WR,PIT,27.0,Wake Forest,3.0,1999-10-26,26.0,77,205,7.0,,,,24349.0
11969,Xavier Johnson,WR,CIN,18.0,Ohio State,2.0,1999-05-11,27.0,73,210,,,,,25459.0
10235,Roschon Johnson,RB,CHI,23.0,Texas,3.0,2001-01-31,25.0,72,227,3.0,Questionable,Thumb,,24372.0
12743,Junior Bergen,WR,SF,86.0,Montana,1.0,2002-10-23,23.0,69,184,,,,,26335.0
3155,Laquon Treadwell,WR,IND,13.0,Ole Miss,10.0,1995-06-14,31.0,74,215,6.0,,,748554.0,17914.0
12278,Jacob Sirmon,QB,,,Northern Colorado,1.0,,,76,235,,,,,
8162,Sam Howell,QB,DAL,16.0,North Carolina,4.0,2000-09-16,25.0,73,225,3.0,,,,23185.0
11560,Caleb Williams,QB,CHI,18.0,USC,2.0,2001-11-18,24.0,73,226,1.0,,,,24927.0
13434,Will Kacmarek,TE,MIA,82.0,Ohio State,0.0,2003-02-12,23.0,78,258,2.0,,,,26978.0
8196,Ty Fryfogle,WR,,13.0,Indiana,2.0,1999-01-28,24.0,74,205,,,,,
2927,Keshawn Hill,RB,,0.0,Sam Houston State,10.0,1993-03-17,31.0,70,200,,,,601800.0,17396.0
6012,Travis Homer,RB,PIT,21.0,Miami (FL),7.0,1998-08-07,27.0,70,202,6.0,,,922484.0,20810.0
9490,Tyler Scott,WR,LAR,82.0,Cincinnati,3.0,2001-10-12,24.0,71,185,7.0,,,,24220.0
8149,Master Teague,RB,,33.0,Ohio State,2.0,2000-05-19,23.0,71,225,,,,,
2476,James O'Shaughnessy,TE,,89.0,Illinois State,8.0,1992-01-14,31.0,76,245,,,,552352.0,16933.0
5130,Auden Tate,WR,,89.0,Florida State,5.0,1997-02-03,26.0,77,228,,,,883459.0,20057.0
181,Drew Stanton,QB,,0.0,Michigan State,15.0,1984-05-07,37.0,75,226,,,,215910.0,4737.0
6798,Jalen Reagor,WR,MIA,17.0,TCU,6.0,1999-01-02,27.0,71,197,4.0,,,,21686.0
4861,Kent Taylor,TE,,0.0,Texas-El Paso,4.0,1993-11-29,28.0,78,240,,,,694628.0,19761.0
8441,Justin Hall,WR,,49.0,Ball State,3.0,1999-01-29,25.0,68,189,,,,,
6359,C.J. Worton,WR,,7.0,Florida International,3.0,1996-01-30,25.0,72,183,,,,835212.0,21291.0
7351,Kirk Merritt,WR,,33.0,Arkansas State,3.0,1997-01-05,26.0,73,214,,,,,22339.0
13698,Max Tomczak,WR,BUF,82.0,Youngstown State,0.0,,,72,195,,,,,26968.0
2905,Josh Reese,WR,,0.0,UCF,10.0,1991-01-03,34.0,72,180,,,,562550.0,17373.0
12402,Ramon Jefferson,RB,,,Kentucky,1.0,2000-01-10,25.0,70,215,,,,,
8041,Shane Zylstra,TE,BUF,48.0,Minnesota State,5.0,1996-11-16,29.0,76,244,5.0,,,,23084.0
4035,Alvin Kamara,RB,NO,41.0,Tennessee,9.0,1995-07-25,30.0,70,215,2.0,,,750846.0,18878.0
2557,Jerry Lovelocke,QB,,0.0,Prairie View A&M,10.0,1992-10-08,32.0,77,200,,,,565355.0,17018.0
8756,Brandon Johnson,WR,LV,82.0,UCF,4.0,1998-07-26,27.0,74,195,,,,,23763.0
6036,Ryan Davis,WR,,19.0,Auburn,3.0,1997-04-12,24.0,69,188,,,,,21061.0
6596,Jalan McClendon,QB,,2.0,Baylor,3.0,,,72,219,,,,832110.0,21563.0
3464,Marquez North,WR,,3.0,Tennessee,6.0,1995-04-21,26.0,76,224,,,,741279.0,18228.0
7546,Tre Nixon,WR,,82.0,UCF,3.0,1998-01-26,26.0,74,190,,,,,
2836,Kenny Cook,WR,,0.0,Gardner-Webb,7.0,1992-05-20,29.0,76,218,,,,700912.0,17304.0
11569,Jarquez Hunter,RB,LAR,27.0,Auburn,1.0,2002-12-29,23.0,70,211,3.0,,,,24990.0
5401,Armanti Foreman,WR,,0.0,Texas,4.0,,,72,210,,,,835442.0,20447.0
12114,Joshua Cephus,WR,,18.0,UTSA,2.0,2001-03-05,25.0,74,193,,,,,25313.0
4805,Pig Howard,WR,,17.0,Tennessee,5.0,1993-03-09,28.0,68,180,,,,690066.0,19720.0
11538,Toriano Clinton,RB,,34.0,Indianapolis,1.0,,,68,191,,,,,
3803,Elijhaa Penny,RB,,39.0,Idaho,6.0,1993-08-17,28.0,74,234,,,,606629.0,18617.0
7079,Pete Guerriero,RB,,30.0,"Monmouth, N.J.",2.0,1998-07-13,23.0,70,190,,,,,22121.0
5709,Luis Perez,QB,,11.0,Texas A&M-Commerce,6.0,1994-08-26,30.0,75,218,,,,895714.0,20507.0
7015,Jacob Breeland,TE,,0.0,Oregon,2.0,1996-09-20,25.0,77,250,,,,,21780.0
11320,Nikko Remigio,WR,KC,81.0,Fresno State,3.0,1999-11-04,26.0,69,187,6.0,,,,24343.0
13308,Bauer Sharp,TE,TB,84.0,LSU,0.0,2003-05-03,23.0,77,246,5.0,,,,26955.0
12097,Ayir Asante,WR,,,Wyoming,1.0,2001-02-27,23.0,72,178,,,,,
11716,Tip Reiman,TE,ARI,87.0,Illinois,2.0,2001-09-17,24.0,77,271,3.0,Questionable,Ankle,,25141.0
6753,Derrick Gore,RB,,38.0,Louisiana-Monroe,5.0,1994-12-13,29.0,70,212,,,,884044.0,21634.0
13319,Oscar Delp,TE,NO,88.0,Georgia,0.0,2003-08-04,22.0,76,245,3.0,,,,25971.0
6763,Reggie Begelton,WR,,84.0,Lamar,2.0,1993-08-31,28.0,74,200,,,,,21708.0
12166,Trey Potts,RB,,,Penn State,1.0,,,69,215,,,,,
6443,Eric Dungey,QB,,5.0,Syracuse,3.0,1996-06-12,25.0,76,226,,,,883672.0,21467.0
8102,DeShon Williams,TE,,0.0,Washington,1.0,,,74,225,,,,,
5113,Cedrick Wilson,WR,DET,86.0,Boise State,8.0,1995-11-20,30.0,74,205,7.0,,,912061.0,20013.0
11783,Ryan Flournoy,WR,DAL,19.0,Southeast Missouri State,2.0,1999-10-27,26.0,73,205,3.0,,,,25124.0
13862,Treyvhon Saunders,WR,HOU,14.0,Colgate,0.0,,,69,190,,,,,28390.0
11197,Joel Honigford,TE,,42.0,Michigan,1.0,1998-04-27,25.0,76,259,,,,,
8813,Anthony Turner,WR,,0.0,Grand View,1.0,,,76,205,,,,,
8421,Mike Harley,WR,,4.0,Miami (FL),2.0,1997-12-13,26.0,70,180,,,,,
2570,Donatella Luckett,WR,,0.0,Harding,10.0,1991-02-01,34.0,72,211,,,,867552.0,17034.0
3570,Brandon Ross,RB,,0.0,Maryland,9.0,1992-11-09,32.0,70,210,,,,,18345.0
12551,Colin Granger,TE,,,Coastal Carolina,2.0,,,80,245,,,,,
11850,Jeff Foreman,WR,,80.0,Arkansas State,1.0,1999-12-26,25.0,72,186,,,,,
6822,Jake Fromm,QB,,18.0,Georgia,5.0,1998-07-30,26.0,74,215,,,,,21828.0
11419,Kade Warner,WR,,85.0,Kansas State,1.0,1998-09-29,24.0,73,201,,,,,
8892,Keric Wheatfall,WR,,0.0,Fresno State,1.0,1999-04-20,23.0,73,194,,,,,
8140,Justyn Ross,WR,,82.0,Clemson,3.0,1999-12-15,25.0,76,210,,,,,
11024,Grant DuBose,WR,,16.0,Charlotte,2.0,2001-06-20,24.0,74,201,,Questionable,Shoulder,,
3362,Jeff Driskel,QB,,15.0,Louisiana Tech,10.0,1993-04-23,32.0,76,231,,,,592538.0,18123.0
13022,Sone Ntoh,RB,,,Monmouth,0.0,,,71,220,,,,,
4588,Kyle Sloter,QB,,4.0,Northern Colorado,5.0,1994-02-07,28.0,76,218,,,,693430.0,19475.0
4683,Aaron Bailey,QB,BAL,8.0,Northern Iowa,1.0,,,"6'1""",230,4.0,,,,19584.0
10871,Luke Schoonmaker,TE,DAL,86.0,Michigan,3.0,1998-09-28,27.0,77,250,2.0,,,,24288.0
7309,Siaosi Mariner,WR,,0.0,Utah State,2.0,1997-01-25,24.0,74,195,,,,,22301.0
6155,Jaylen Smith,WR,,0.0,Louisville,3.0,1997-08-01,25.0,74,227,,,,877762.0,20945.0
13222,Montana Lemonious-Craig,WR,,,Arizona,0.0,2002-07-29,23.0,74,194,,Questionable,Lower Body,,
11435,Emanuel Wilson,RB,SEA,27.0,Fort Valley State,3.0,1999-05-08,27.0,70,226,3.0,,,,24309.0
333,Ryan Fitzpatrick,QB,,14.0,Harvard,17.0,1982-11-24,39.0,74,221,,,,161355.0,8283.0
12746,JP Richardson,WR,CHI,83.0,TCU,1.0,2002-03-23,24.0,71,192,6.0,,,,26375.0
12443,Devon Garrison,TE,,,Pittsburg State,1.0,,,77,240,,,,,
3257,Jacoby Brissett,QB,ARI,7.0,North Carolina State,10.0,1992-12-11,33.0,76,235,1.0,,,607047.0,18018.0
