player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,search_full_name,adds,drops,owner_id_freedom,owner_id_uww,display_name_freedom,display_name_uww,merge_name,sleeper_id,year_signed,years,apy,draft_year,draft_round,draft_overall,year_final,years_remaining
6853,Van Jefferson,WR,,12.0,Florida,6.0,1996-07-26,30.1,73,200,,,,vanjefferson,,,,,,,,,,,,,,,,
6557,Jeff Smith,WR,,86.0,Boston College,5.0,1997-04-21,29.4,73,195,,,,jeffsmith,,,,,,,,,,,,,,,,
13293,Ja'Kobi Lane,WR,BAL,6.0,USC,0.0,2004-05-05,22.4,76,205,3.0,,,jakobilane,,,731003760045875200,862077560916389888,nolan22snyder,milly69,jakobilane,13293,2026.0,4.0,1.75727,2026.0,3.0,80.0,2029.0,3.0
11537,Wayne Taulapapa,RB,,43.0,Washington,1.0,1998-03-22,28.5,70,205,,,,waynetaulapapa,,,,,,,,,,,,,,,,
2771,Jimmie Hunt,WR,,82.0,Missouri,10.0,1990-09-04,36.0,72,215,,,,jimmiehunt,,,,,,,,,,,,,,,,
8489,Drew Ogletree,TE,IND,85.0,Youngstown State,4.0,1998-07-28,28.1,77,260,3.0,,,drewogletree,,,,,,,andrewogletree,8489,2026.0,1.0,2.25,2022.0,6.0,192.0,2026.0,0.0
5239,Lamar Jordan,QB,,86.0,New Mexico,4.0,1994-10-02,32.0,72,192,,,,lamarjordan,,,,,,,,,,,,,,,,
8801,Dennis Houston,WR,TB,89.0,Western Illinois,4.0,1999-04-24,27.4,73,190,8.0,Questionable,Groin,dennishouston,,,,,,,,,,,,,,,,
12954,Kye Robichaux,RB,,34.0,Boston College,1.0,2002-10-06,23.9,72,213,,Questionable,Foot,kyerobichaux,,,,,,,,,,,,,,,,
8571,Ra'Shaun Henry,WR,,18.0,Virginia,2.0,1998-02-04,28.6,75,190,,,,rashaunhenry,,,,,,,,,,,,,,,,
2430,Javorius Allen,RB,,37.0,Southern California,7.0,1991-08-27,35.1,72,222,,,,javoriusallen,,,,,,,,,,,,,,,,
11943,Michael Wiley,RB,,30.0,Arizona,2.0,2001-11-10,24.8,72,209,,,,michaelwiley,,,,,,,,,,,,,,,,
6239,Malik Taylor,WR,,86.0,Ferris State,6.0,1995-12-21,30.7,73,220,,,,maliktaylor,,,,,,,,,,,,,,,,
11438,Dallas Daniels,WR,,46.0,Jackson State,1.0,,,73,180,,,,dallasdaniels,,,,,,,,,,,,,,,,
5286,Austin Allen,QB,,8.0,Arkansas,4.0,1994-08-21,32.1,73,209,,,,austinallen,,,,,,,,,,,,,,,,
8120,Jerrion Ealy,RB,,39.0,Ole Miss,1.0,2000-08-19,26.1,68,187,,,,jerrionealy,,,,,,,,,,,,,,,,
5752,Sherman Badie,RB,,0.0,Tulane,4.0,1995-01-03,31.7,72,205,,,,shermanbadie,,,,,,,,,,,,,,,,
6789,Henry Ruggs,WR,,0.0,Alabama,2.0,1999-01-24,27.6,72,190,,,,henryruggs,,,,,,,,,,,,,,,,
11851,Carter Bradley,QB,JAX,10.0,South Alabama,2.0,2000-03-09,26.5,75,221,3.0,IR,Thumb,carterbradley,,,,,,,carterbradley,11851,2026.0,1.0,1.005,2024.0,,,2026.0,0.0
8235,Samori Toure,WR,,46.0,Nebraska,4.0,1998-03-24,28.5,73,196,,,,samoritoure,,,,,,,,,,,,,,,,
13122,Carter Runyon,TE,LV,84.0,Towson,1.0,2001-07-23,25.1,76,243,5.0,IR,Undisclosed,carterrunyon,,,,,,,carterrunyon,13122,2025.0,2.0,0.9225,2025.0,,,2026.0,0.0
8168,Skyy Moore,WR,GB,23.0,Western Michigan,4.0,2000-09-10,26.0,70,195,5.0,,,skyymoore,,,,,,,skyymoore,8168,2026.0,1.0,2.5,2022.0,2.0,54.0,2026.0,0.0
2446,MyCole Pruitt,TE,,81.0,Southern Illinois,10.0,1992-03-24,34.5,74,258,,,,mycolepruitt,,,,,,,,,,,,,,,,
2567,Bryan Bennett,QB,,0.0,Southeastern Louisiana,10.0,1992-03-06,34.5,74,215,,,,bryanbennett,,,,,,,,,,,,,,,,
11528,Garett Maag,WR,,82.0,North Dakota State,1.0,2000-01-01,26.7,76,206,,,,garettmaag,,,,,,,,,,,,,,,,
11946,Marcus Rosemy-Jacksaint,WR,,,Georgia,1.0,2002-01-08,24.7,73,205,,,,marcusrosemyjacksaint,,,,,,,,,,,,,,,,
4823,Keevan Lucas,WR,,81.0,Tulsa,5.0,1995-04-10,31.4,70,195,,,,keevanlucas,,,,,,,,,,,,,,,,
5045,Courtland Sutton,WR,DEN,14.0,SMU,8.0,1995-10-10,30.9,76,216,2.0,,,courtlandsutton,,,1000639485861785600,1032440738459639808,Joshlahay10,GriffinStiemke,courtlandsutton,5045,2025.0,4.0,23.0,2018.0,2.0,40.0,2028.0,2.0
11388,Nolan Henderson,QB,,5.0,Delaware,1.0,1998-06-26,28.2,71,202,,,,nolanhenderson,,,,,,,,,,,,,,,,
9497,Jalin Hyatt,WR,NYG,13.0,Tennessee,3.0,2001-09-25,25.0,72,185,,,,jalinhyatt,,,,,,,jalinhyatt,9497,2026.0,1.0,0.3303,2023.0,3.0,73.0,2026.0,0.0
6591,Charles Jones,TE,,85.0,Tulane,3.0,1996-08-05,30.1,76,255,,,,charlesjones,,,,,,,,,,,,,,,,
7175,Chris Rowland,WR,,0.0,Tennessee State,2.0,1997-12-19,28.7,68,170,,,,chrisrowland,,,,,,,,,,,,,,,,
9492,Trey Palmer,WR,NO,10.0,Nebraska,3.0,2001-04-02,25.4,73,190,,,,treypalmer,,,,,,,treypalmer,9492,2026.0,1.0,0.36,2023.0,6.0,191.0,2026.0,0.0
4774,De'Mard Llorens,RB,,37.0,"Northwestern State, La.",5.0,1994-02-01,32.6,70,212,,,,demardllorens,,,,,,,,,,,,,,,,
3934,Troymaine Pope,RB,,0.0,Jacksonville State,6.0,1993-11-26,32.8,69,205,,,,troymainepope,,,,,,,,,,,,,,,,
6665,Jody Fortson,TE,,89.0,Valdosta State,6.0,1995-12-07,30.8,76,226,,,,jodyfortson,,,,,,,,,,,,,,,,
12772,Courtney Jackson,WR,,39.0,Arkansas State,1.0,2001-03-13,25.5,71,195,,,,courtneyjackson,,,,,,,,,,,,,,,,
8570,Derek Wright,WR,,83.0,Utah State,2.0,1998-08-13,28.1,73,195,,,,derekwright,,,,,,,,,,,,,,,,
8122,Zonovan Knight,RB,ARI,20.0,North Carolina State,4.0,2001-04-11,25.4,71,210,3.0,,,zonovanknight,,,,,,,,,,,,,,,,
7594,Chuba Hubbard,RB,CAR,30.0,Oklahoma State,5.0,1999-06-11,27.3,73,210,1.0,Questionable,Hamstring,chubahubbard,,,731174840580571136,585284262555594752,Mattwyn,AlexVanOoyen,chubahubbard,7594,2024.0,4.0,8.3,2021.0,4.0,126.0,2027.0,1.0
5120,Danny Etling,QB,,19.0,LSU,5.0,1994-07-22,32.1,75,220,,,,dannyetling,,,,,,,,,,,,,,,,
4853,Jerod Evans,QB,,0.0,Virginia Tech,5.0,1994-01-16,32.7,75,238,,,,jerodevans,,,,,,,,,,,,,,,,
4536,Jason Croom,TE,,81.0,Tennessee,5.0,1994-02-28,32.5,77,246,,,,jasoncroom,,,,,,,,,,,,,,,,
4940,DeSean Smith,TE,,0.0,Louisiana State,5.0,1994-11-02,31.9,77,249,,,,deseansmith,,,,,,,,,,,,,,,,
6879,Quartney Davis,WR,,5.0,Texas A&M,2.0,1998-04-07,28.4,73,200,,,,quartneydavis,,,,,,,,,,,,,,,,
11508,Princeton Fant,TE,DAL,85.0,Tennessee,3.0,1999-03-11,27.5,74,245,5.0,IR,Knee - ACL + MCL,princetonfant,,,,,,,princetonfant,11508,2026.0,2.0,1.0625,2023.0,,,2027.0,1.0
5427,LaQuvionte Gonzalez,WR,,0.0,"Southeastern, Fla.",4.0,1993-09-28,33.0,71,175,,,,laquviontegonzalez,,,,,,,,,,,,,,,,
3852,Jaydon Mickens,WR,,17.0,Washington,8.0,1994-04-21,32.4,70,174,,,,jaydonmickens,,,,,,,,,,,,,,,,
11834,Devaughn Vele,WR,NO,14.0,Utah,2.0,1997-12-12,28.8,77,210,2.0,,,devaughnvele,143304.0,12327.0,1000853961747877888,1265863097675956224,Tscheibe26,JacksonTaft,devaughnvele,11834,2024.0,4.0,1.03112,2024.0,7.0,235.0,2027.0,1.0
2981,Ross Scheuerman,RB,,0.0,Lafayette,10.0,1993-03-05,33.5,73,205,,,,rossscheuerman,,,,,,,,,,,,,,,,
13208,Kyrese Rowan,WR,,37.0,Utah State,1.0,2001-01-25,25.6,70,185,,,,kyreserowan,,,,,,,,,,,,,,,,
7452,Josh Pearson,WR,,89.0,Jacksonville State,2.0,1997-06-13,29.3,76,205,,,,joshpearson,,,,,,,,,,,,,,,,
5252,Ray Lawry,RB,,38.0,Old Dominion,4.0,1996-09-10,30.0,70,203,,,,raylawry,,,,,,,,,,,,,,,,
11493,Jordan Murray,TE,,48.0,Hawai'i,2.0,2000-04-20,26.4,76,255,,,,jordanmurray,,,,,,,,,,,,,,,,
12341,Markese Stepp,RB,,,Western Kentucky,1.0,2000-02-11,26.6,73,225,,,,markesestepp,,,,,,,,,,,,,,,,
5246,Jake Roh,TE,,0.0,Boise State,4.0,1994-09-24,32.0,75,227,,,,jakeroh,,,,,,,,,,,,,,,,
13326,DT Sheffield,WR,,38.0,Rutgers,0.0,2001-02-25,25.5,67,175,,Questionable,Undisclosed,dtsheffield,,,,,,,,,,,,,,,,
5254,Jimmy Williams,WR,,0.0,East Carolina,4.0,1995-02-24,31.6,71,198,,,,jimmywilliams,,,,,,,,,,,,,,,,
3348,Kolby Listenbee,WR,,18.0,Texas Christian,6.0,1994-01-25,32.6,73,183,,,,kolbylistenbee,,,,,,,,,,,,,,,,
6850,Harrison Bryant,TE,,46.0,Florida Atlantic,6.0,1998-04-23,28.4,77,242,,Questionable,Undisclosed,harrisonbryant,,,,,,,,,,,,,,,,
5096,Ray-Ray McCloud,WR,,26.0,Clemson,8.0,1996-10-15,29.9,69,190,,Questionable,Undisclosed,rayraymccloud,,,,,,,rayraymccloud,5096,2026.0,1.0,1.3,2018.0,6.0,187.0,2026.0,0.0
3811,Alstevis Squirewell,RB,,40.0,Newberry,9.0,1992-09-17,34.0,73,270,,,,alstevissquirewell,,,,,,,,,,,,,,,,
7100,Derrick Dillon,WR,,80.0,LSU,2.0,1995-10-28,30.9,71,185,,,,derrickdillon,,,,,,,,,,,,,,,,
4098,Kareem Hunt,RB,,29.0,Toledo,9.0,1995-08-06,31.1,71,216,,,,kareemhunt,,10356.0,,,,,,,,,,,,,,
13402,Skyler Bell,WR,BUF,13.0,UConn,0.0,2002-07-05,24.2,71,192,5.0,,,skylerbell,,,731003760045875200,1265863097675956224,nolan22snyder,JacksonTaft,skylerbell,13402,2026.0,4.0,1.367941,2026.0,4.0,125.0,2029.0,3.0
8127,Charlie Kolar,TE,LAC,88.0,Iowa State,4.0,1999-02-10,27.6,78,250,3.0,,,charliekolar,,,,,,,charliekolar,8127,2026.0,3.0,8.1,2022.0,4.0,128.0,2028.0,2.0
12001,Lawrence Keys,WR,,80.0,Tulane,2.0,1999-12-09,26.8,71,175,,Questionable,Leg,lawrencekeys,,,,,,,,,,,,,,,,
12883,Joshua Simon,TE,WAS,47.0,South Carolina,1.0,2000-11-27,25.8,76,240,,,,joshuasimon,,,,,,,joshuasimon,12883,2026.0,1.0,0.3303,2025.0,,,2026.0,0.0
5103,Dylan Cantrell,TE,,45.0,Texas Tech,4.0,1994-06-29,32.2,75,226,,,,dylancantrell,,,,,,,,,,,,,,,,
3200,Sterling Shepard,WR,,15.0,Oklahoma,10.0,1993-02-10,33.6,70,194,,,,sterlingshepard,,,,,,,,,,,,,,,,
4089,Gerald Everett,TE,,14.0,South Alabama,8.0,1994-06-25,32.2,75,252,,,,geraldeverett,,,,,,,,,,,,,,,,
8760,Dre Miller,TE,,16.0,Maine,2.0,1998-04-18,28.4,74,224,,,,dremiller,,,,,,,,,,,,,,,,
8418,Jared Smart,WR,,0.0,Hawai'i,1.0,,,72,190,,,,jaredsmart,,,,,,,,,,,,,,,,
6175,Kerrith Whyte,RB,GB,34.0,Florida Atlantic,3.0,1996-10-31,29.9,70,204,,,,kerrithwhyte,,,,,,,,,,,,,,,,
13989,E.J. Warner,QB,,,Fresno State,0.0,,,72,203,,,,ejwarner,,,,,,,,,,,,,,,,
2390,Tyler Kroft,TE,,82.0,Rutgers,9.0,1992-10-15,33.9,78,252,,,,tylerkroft,,,,,,,,,,,,,,,,
2341,T.J. Yeldon,RB,,22.0,Alabama,7.0,1993-10-02,33.0,73,223,,,,tjyeldon,,,,,,,,,,,,,,,,
3393,Devin Fuller,WR,,0.0,UCLA,6.0,1994-01-29,32.6,72,200,,,,devinfuller,,,,,,,,,,,,,,,,
8888,Kameron Brown,WR,,0.0,Coastal Carolina,1.0,1996-09-11,30.0,75,210,,,,kameronbrown,,,,,,,,,,,,,,,,
4718,Dare Ogunbowale,RB,LV,32.0,Wisconsin,9.0,1994-05-04,32.4,70,205,,,,dareogunbowale,,,,,,,dareogunbowale,4718,2026.0,1.0,0.4113,2017.0,,,2026.0,0.0
8431,Chase Garbers,QB,,14.0,California,1.0,1999-06-06,27.3,74,225,,,,chasegarbers,,,,,,,,,,,,,,,,
7559,Ihmir Smith-Marsette,WR,ARI,9.0,Iowa,5.0,1999-08-29,27.0,73,200,,,,ihmirsmithmarsette,,,,,,,ihmirsmithmarsette,7559,2026.0,1.0,0.3303,2021.0,5.0,157.0,2026.0,0.0
11536,Milton Wright,WR,,38.0,Purdue,1.0,2000-09-28,26.0,75,195,,,,miltonwright,,,,,,,,,,,,,,,,
3520,Jay Lee,WR,,0.0,Baylor,9.0,1993-06-29,33.2,75,220,,,,jaylee,,,,,,,,,,,,,,,,
2588,Malcolm Brown,RB,,41.0,Texas,8.0,1993-05-15,33.3,71,225,,,,malcolmbrown,,,,,,,,,,,,,,,,
11748,Bub Means,WR,,16.0,Pittsburgh,2.0,2001-01-10,25.7,74,215,,,,bubmeans,,,,,,,,,,,,,,,,
5744,Eldridge Massington,WR,NO,86.0,UCLA,1.0,1995-01-26,31.6,"6'2""",210,,,,eldridgemassington,,,,,,,,,,,,,,,,
12412,Terrell Jennings,RB,,26.0,Florida A&M,2.0,2001-03-01,25.5,72,222,,Questionable,Undisclosed,terrelljennings,,,,,,,,,,,,,,,,
8200,Kevin Austin,WR,NO,81.0,Notre Dame,4.0,2000-03-30,26.5,74,200,,,,kevinaustin,,,,,,,,,,,,,,,,
886,Taiwan Jones,RB,,36.0,Eastern Washington,12.0,1988-07-26,38.1,72,195,,,,taiwanjones,,,,,,,,,,,,,,,,
7528,Najee Harris,RB,NYG,22.0,Alabama,5.0,1998-03-09,28.5,73,232,2.0,,,najeeharris,18670.0,11450.0,731174840580571136,,Mattwyn,,najeeharris,7528,2026.0,1.0,1.215,2021.0,1.0,24.0,2026.0,0.0
13725,Dominic Richardson,RB,,35.0,Tulsa,0.0,2001-04-12,25.4,72,210,,Questionable,Undisclosed,dominicrichardson,,,,,,,dominicrichardson,13725,2026.0,1.0,0.885,2026.0,,,2026.0,0.0
8745,Lance McCutcheon,WR,,89.0,Montana State,4.0,1999-02-28,27.5,75,211,,,,lancemccutcheon,,,,,,,,,,,,,,,,
7319,Jeff Cotton,WR,,0.0,Idaho,3.0,1997-04-17,29.4,74,206,,,,jeffcotton,,,,,,,,,,,,,,,,
8255,Raheem Blackshear,RB,,42.0,Virginia Tech,4.0,1998-06-05,28.3,69,190,,Questionable,Undisclosed,raheemblackshear,,,,,,,,,,,,,,,,
8915,Drew Plitt,QB,,7.0,Ball State,2.0,1998-01-09,28.7,74,217,,,,drewplitt,,,,,,,,,,,,,,,,
9482,Michael Mayer,TE,LV,87.0,Notre Dame,3.0,2001-07-06,25.2,76,256,2.0,,,michaelmayer,,,731184036722118656,1032440738459639808,JScott51,GriffinStiemke,michaelmayer,9482,2023.0,4.0,2.32841,2023.0,2.0,35.0,2026.0,0.0
2639,Tony Jones,WR,,0.0,Northwestern,10.0,1992-03-21,34.5,72,195,,,,tonyjones,,,,,,,,,,,,,,,,
8191,Slade Bolden,WR,,89.0,Alabama,2.0,1999-01-26,27.6,71,189,,,,sladebolden,,,,,,,,,,,,,,,,
138,Ben Roethlisberger,QB,PIT,7.0,Miami (OH),18.0,1982-03-02,44.5,77,240,,,,benroethlisberger,,,,,,,,,,,,,,,,
4526,Krishawn Hogan,WR,,0.0,Marian (IN),5.0,1995-05-12,31.3,75,217,,,,krishawnhogan,,,,,,,,,,,,,,,,
11924,Tanner Mordecai,QB,,14.0,Wisconsin,1.0,1999-11-08,26.8,74,218,,,,tannermordecai,,,,,,,,,,,,,,,,
3412,Devon Johnson,RB,,0.0,Marshall,6.0,1993-07-28,33.1,73,244,,,,devonjohnson,,,,,,,,,,,,,,,,
11862,Luke Benson,TE,,,Georgia Tech,1.0,2001-04-26,25.4,76,233,,,,lukebenson,,,,,,,,,,,,,,,,
6617,Andre Lindsey,WR,,0.0,Sacramento State,3.0,,,75,190,,,,andrelindsey,,,,,,,,,,,,,,,,
6727,Joe Walker,WR,,0.0,Delaware,3.0,1996-01-12,30.7,73,201,,,,joewalker,,,,,,,,,,,,,,,,
1842,Derrick Johnson,WR,,0.0,Maine,11.0,1991-07-06,35.2,71,190,,,,derrickjohnson,,,,,,,,,,,,,,,,
3204,C.J. Prosise,RB,,0.0,Notre Dame,6.0,1994-05-20,32.3,73,225,,,,cjprosise,,,,,,,,,,,,,,,,
8800,Malik Davis,RB,DAL,20.0,Florida,4.0,1998-11-26,27.8,70,205,2.0,,,malikdavis,69759.0,24318.0,,731000657544359936,,KyleWurster,malikdavis,8800,2025.0,2.0,1.0875,2022.0,,,2026.0,0.0
7941,Nick Ralston,RB,,46.0,Louisiana,1.0,1996-11-10,29.8,72,237,,,,nickralston,,,,,,,,,,,,,,,,
7337,Easop Winston,WR,,85.0,Washington State,5.0,1996-12-17,29.7,71,190,,,,easopwinston,,,,,,,,,,,,,,,,
14038,Trayvon Rudolph,WR,MIN,30.0,Toledo,0.0,2001-09-06,25.0,70,187,,,,trayvonrudolph,,,,,,,,,,,,,,,,
4435,Anthony Firkser,TE,,47.0,Harvard,9.0,1995-02-19,31.6,74,245,,Questionable,Leg,anthonyfirkser,,,,,,,,,,,,,,,,
13278,Max Klare,TE,LAR,86.0,Ohio State,0.0,2003-07-08,23.2,76,246,4.0,,,maxklare,,,731172076769128448,,TuckBrock,,maxklare,13278,2026.0,4.0,2.004949,2026.0,2.0,61.0,2029.0,3.0
12803,Luke Grimm,WR,,87.0,Kansas,1.0,2001-08-08,25.1,72,190,,Questionable,Undisclosed,lukegrimm,,,,,,,,,,,,,,,,
7532,Rakeem Boyd,RB,,35.0,Arkansas,1.0,,,72,206,,,,rakeemboyd,,,,,,,,,,,,,,,,
11558,Sam Hartman,QB,WAS,15.0,Notre Dame,2.0,1999-07-29,27.1,73,209,,,,samhartman,,,,,,,,,,,,,,,,
8573,Talolo Limi-Jones,WR,,0.0,Eastern Washington,1.0,1997-11-16,28.8,76,220,,,,talololimijones,,,,,,,,,,,,,,,,
8239,Ricky Person,RB,,31.0,North Carolina State,1.0,1999-11-12,26.8,72,217,,,,rickyperson,,,,,,,,,,,,,,,,
10863,A.T. Perry,WR,,27.0,Wake Forest,3.0,1999-10-26,26.9,77,205,,,,atperry,,,,,,,,,,,,,,,,
11969,Xavier Johnson,WR,,18.0,Ohio State,2.0,1999-05-11,27.3,73,210,,,,xavierjohnson,,,,,,,,,,,,,,,,
1290,Jermaine Kearse,WR,,0.0,Washington,10.0,1990-02-06,36.6,73,209,,,,jermainekearse,,,,,,,,,,,,,,,,
10235,Roschon Johnson,RB,CHI,23.0,Texas,3.0,2001-01-31,25.6,72,227,3.0,,,roschonjohnson,387496.0,70648.0,,,,,roschonjohnson,10235,2023.0,4.0,1.152172,2023.0,4.0,115.0,2026.0,0.0
12743,Junior Bergen,WR,,30.0,Montana,1.0,2002-10-23,23.9,69,184,,,,juniorbergen,,,,,,,,,,,,,,,,
3155,Laquon Treadwell,WR,IND,13.0,Ole Miss,10.0,1995-06-14,31.3,74,215,5.0,,,laquontreadwell,,,,,,,laquontreadwell,3155,2026.0,1.0,1.4875,2016.0,1.0,23.0,2026.0,0.0
12278,Jacob Sirmon,QB,,,Northern Colorado,1.0,,,76,235,,,,jacobsirmon,,,,,,,,,,,,,,,,
8162,Sam Howell,QB,DAL,16.0,North Carolina,4.0,2000-09-16,26.0,73,225,2.0,,,samhowell,,,,,,,samhowell,8162,2026.0,1.0,2.5,2022.0,5.0,144.0,2026.0,0.0
11560,Caleb Williams,QB,CHI,18.0,USC,2.0,2001-11-18,24.8,73,226,1.0,,,calebwilliams,,,730904582686912512,862077560916389888,rlonigro,milly69,calebwilliams,11560,2024.0,4.0,9.871515,2024.0,1.0,1.0,2027.0,1.0
13434,Will Kacmarek,TE,MIA,82.0,Ohio State,0.0,2003-02-12,23.6,78,264,2.0,Questionable,Undisclosed,willkacmarek,,,,,,,willkacmarek,13434,2026.0,4.0,1.712366,2026.0,3.0,87.0,2029.0,3.0
8196,Ty Fryfogle,WR,,13.0,Indiana,2.0,1999-01-28,27.6,74,205,,,,tyfryfogle,,,,,,,,,,,,,,,,
2927,Keshawn Hill,RB,,0.0,Sam Houston State,10.0,1993-03-17,33.5,70,200,,,,keshawnhill,,,,,,,,,,,,,,,,
6012,Travis Homer,RB,PIT,21.0,Miami (FL),7.0,1998-08-07,28.1,70,211,,,,travishomer,,,,,,,travishomer,6012,2026.0,1.0,0.4113,2019.0,6.0,204.0,2026.0,0.0
9490,Tyler Scott,WR,,82.0,Cincinnati,3.0,2001-10-12,24.9,71,185,,,,tylerscott,,,,,,,,,,,,,,,,
8149,Master Teague,RB,,33.0,Ohio State,2.0,2000-05-19,26.3,71,225,,,,masterteague,,,,,,,,,,,,,,,,
2476,James O'Shaughnessy,TE,,89.0,Illinois State,8.0,1992-01-14,34.7,76,245,,,,jamesoshaughnessy,,,,,,,,,,,,,,,,
5130,Auden Tate,WR,,89.0,Florida State,5.0,1997-02-03,29.6,77,228,,,,audentate,,,,,,,,,,,,,,,,
181,Drew Stanton,QB,,0.0,Michigan State,15.0,1984-05-07,42.4,75,226,,,,drewstanton,,,,,,,,,,,,,,,,
4349,Taquan Mizzell,RB,NYG,25.0,Virginia,5.0,1993-10-21,32.9,69,192,,,,taquanmizzell,,,,,,,,,,,,,,,,
2821,Jake Kumerow,WR,,15.0,Wisconsin-Whitewater,8.0,1992-02-17,34.6,76,209,,,,jakekumerow,,,,,,,,,,,,,,,,
6798,Jalen Reagor,WR,,17.0,TCU,6.0,1999-01-02,27.7,71,200,,,,jalenreagor,,,,,,,jalenreagor,6798,2026.0,1.0,0.4113,2020.0,1.0,21.0,2026.0,0.0
4861,Kent Taylor,TE,,0.0,Texas-El Paso,4.0,1993-11-29,32.8,78,240,,,,kenttaylor,,,,,,,,,,,,,,,,
8441,Justin Hall,WR,,49.0,Ball State,3.0,1999-01-29,27.6,68,189,,,,justinhall,,,,,,,,,,,,,,,,
6593,Spencer Schnell,WR,,83.0,Illinois State,3.0,1994-12-07,31.8,68,180,,,,spencerschnell,,,,,,,,,,,,,,,,
6359,C.J. Worton,WR,,7.0,Florida International,3.0,1996-01-30,30.6,72,183,,,,cjworton,,,,,,,,,,,,,,,,
7351,Kirk Merritt,WR,,33.0,Arkansas State,3.0,1997-01-05,29.7,73,214,,,,kirkmerritt,,,,,,,,,,,,,,,,
13698,Max Tomczak,WR,,80.0,Youngstown State,0.0,,,71,194,,,,maxtomczak,,,,,,,,,,,,,,,,
2905,Josh Reese,WR,,0.0,UCF,10.0,1991-01-03,35.7,72,180,,,,joshreese,,,,,,,,,,,,,,,,
12402,Ramon Jefferson,RB,,,Kentucky,1.0,2000-01-10,26.7,70,215,,,,ramonjefferson,,,,,,,,,,,,,,,,
7455,John Hurst,WR,,9.0,West Georgia,2.0,1996-11-02,29.9,74,190,,,,johnhurst,,,,,,,,,,,,,,,,
8041,Shane Zylstra,TE,NE,48.0,Minnesota State,5.0,1996-11-16,29.8,76,244,,,,shanezylstra,,,,,,,,,,,,,,,,
4035,Alvin Kamara,RB,NO,41.0,Tennessee,9.0,1995-07-25,31.1,70,215,4.0,Questionable,Knee,alvinkamara,8128.0,37680.0,1001981921347375104,990858054952411136,VanGrizzly,parkergullixon,alvinkamara,4035,2026.0,1.0,6.0,2017.0,3.0,67.0,2026.0,0.0
11989,D.J. Williams,RB,,30.0,Arizona,1.0,1999-11-15,26.8,72,225,,Questionable,Undisclosed,djwilliams,,,,,,,,,,,,,,,,
2557,Jerry Lovelocke,QB,,0.0,Prairie View A&M,10.0,1992-10-08,33.9,77,200,,,,jerrylovelocke,,,,,,,,,,,,,,,,
8756,Brandon Johnson,WR,PIT,82.0,UCF,4.0,1998-07-26,28.1,74,195,,,,brandonjohnson,,,,,,,brandonjohnson,8756,2026.0,1.0,0.2475,2022.0,,,2026.0,0.0
6036,Ryan Davis,WR,,19.0,Auburn,3.0,1997-04-12,29.4,69,188,,,,ryandavis,,,,,,,,,,,,,,,,
6596,Jalan McClendon,QB,,2.0,Baylor,3.0,,,72,219,,,,jalanmcclendon,,,,,,,,,,,,,,,,
3464,Marquez North,WR,,3.0,Tennessee,6.0,1995-04-21,31.4,76,224,,,,marqueznorth,,,,,,,,,,,,,,,,
7546,Tre Nixon,WR,,82.0,UCF,3.0,1998-01-26,28.6,74,190,,,,trenixon,,,,,,,,,,,,,,,,
2836,Kenny Cook,WR,,0.0,Gardner-Webb,7.0,1992-05-20,34.3,76,218,,,,kennycook,,,,,,,,,,,,,,,,
11569,Jarquez Hunter,RB,,31.0,Auburn,1.0,2002-12-29,23.7,70,211,,,,jarquezhunter,,,,,,,jarquezhunter,11569,2026.0,1.0,0.2475,2025.0,4.0,117.0,2026.0,0.0
5401,Armanti Foreman,WR,,0.0,Texas,4.0,,,72,210,,,,armantiforeman,,,,,,,,,,,,,,,,
12114,Joshua Cephus,WR,,18.0,UTSA,2.0,2001-03-05,25.5,74,193,,,,joshuacephus,,,,,,,,,,,,,,,,
4805,Pig Howard,WR,,17.0,Tennessee,5.0,1993-03-09,33.5,68,180,,,,pighoward,,,,,,,,,,,,,,,,
11538,Toriano Clinton,RB,,34.0,Indianapolis,1.0,,,68,191,,,,torianoclinton,,,,,,,,,,,,,,,,
3803,Elijhaa Penny,RB,,39.0,Idaho,6.0,1993-08-17,33.1,74,234,,,,elijhaapenny,,,,,,,,,,,,,,,,
7079,Pete Guerriero,RB,,30.0,"Monmouth, N.J.",2.0,1998-07-13,28.2,70,190,,,,peteguerriero,,,,,,,,,,,,,,,,
5709,Luis Perez,QB,,11.0,Texas A&M-Commerce,6.0,1994-08-26,32.1,75,218,,,,luisperez,,,,,,,,,,,,,,,,
7015,Jacob Breeland,TE,,0.0,Oregon,2.0,1996-09-20,30.0,77,250,,,,jacobbreeland,,,,,,,,,,,,,,,,
11320,Nikko Remigio,WR,KC,81.0,Fresno State,3.0,1999-11-04,26.9,69,187,6.0,,,nikkoremigio,,,,,,,nikkoremigio,11320,2026.0,1.0,1.075,2023.0,,,2026.0,0.0
13308,Bauer Sharp,TE,TB,84.0,LSU,0.0,2003-05-03,23.4,77,246,5.0,,,bauersharp,,,,,,,bauersharp,13308,2026.0,4.0,1.174145,2026.0,6.0,185.0,2029.0,3.0
12097,Ayir Asante,WR,,,Wyoming,1.0,2001-02-27,25.5,72,178,,,,ayirasante,,,,,,,,,,,,,,,,
